gpu,sms,path,method,transport,pipeline,comparison,destination,pf_shape,routing,route_seed,repeats,flush_mb,E,N,I,H,TOPK,expert_pool,live_experts,assignments,min_tokens_per_live_expert,max_tokens_per_live_expert,ms,median_live_CTA_cyc,W_bytes,S_bytes,X_useful_bytes,X_consumer_bytes,X_global_bytes,X_packed_bytes,X_smem_read_bytes,X_smem_write_bytes,pf_requested_bytes,pipeline_requested_bytes,X_useful_GBps,X_consumer_GBps,X_global_GBps,X_packed_GBps,X_smem_read_GBps,X_smem_write_GBps,pf_requested_GBps,pipeline_requested_GBps,checksum
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.065008,4766084,1497366528,187170816,3670016,3670016,3670016,1032192,4702208,4702208,0,1697611776,1.777241,1.777241,1.777241,0.499849,2.277090,2.277090,0.000000,822.084872,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.098800,4824021,1497366528,187170816,3670016,3670016,3670016,1032192,4702208,4702208,3670016,1701281792,1.748626,1.748626,1.748626,0.491801,2.240427,2.240427,1.748626,810.597407,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.068112,4748779,1497366528,187170816,3670016,3670016,3670016,1032192,4702208,4702208,3670016,1701281792,1.774573,1.774573,1.774573,0.499099,2.273672,2.273672,1.774573,822.625601,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128x2_current_lead1_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x128B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.105824,4848977,1497366528,187170816,3670016,3670016,3670016,1032192,4702208,4702208,7307264,1704919040,1.742793,1.742793,1.742793,0.490161,2.232954,2.232954,3.470026,809.620863,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x4_current_lead1_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x64B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.125184,4912258,1497366528,187170816,3670016,3670016,3670016,1032192,4702208,4702208,7307264,1704919040,1.726917,1.726917,1.726917,0.485695,2.212612,2.212612,3.438415,802.245355,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x4_current_wait0_lead1_async_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.145136,4977435,1497366528,187170816,3670016,3670016,3670016,1032192,4702208,4702208,7307264,1704919040,1.710855,1.710855,1.710855,0.481178,2.192033,2.192033,3.406434,794.783704,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.207856,5126414,1497366528,187170816,3670016,117440512,117440512,0,0,0,3670016,1805647872,1.662253,53.192102,53.192102,0.000000,0.000000,0.000000,1.662253,817.828575,0xfecb76ce8d0848ea
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.238032,5187934,1497366528,187170816,3670016,117440512,117440512,0,0,0,3670016,1805647872,1.639841,52.474906,52.474906,0.000000,0.000000,0.000000,1.639841,806.801682,0xfecb76ce8d0848ea
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.057888,4724764,1497366528,187170816,3670016,3670016,3670016,1032192,4702208,4702208,3670016,1701281792,1.783390,1.783390,1.783390,0.501578,2.284968,2.284968,1.783390,826.712516,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.127440,4948161,1497366528,187170816,3670016,3670016,3670016,1032192,4702208,4702208,3670016,1701281792,1.725086,1.725086,1.725086,0.485180,2.210266,2.210266,1.725086,799.684979,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,1.904176,4400452,1497366528,187170816,3670016,3670016,3670016,1032192,1032192,1032192,0,1690271744,1.927351,1.927351,1.927351,0.542068,0.542068,0.542068,0.000000,887.665713,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,1.923696,4426770,1497366528,187170816,3670016,3670016,3670016,1032192,1032192,1032192,3670016,1693941760,1.907794,1.907794,1.907794,0.536567,0.536567,0.536567,1.907794,880.566224,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,1.927920,4437379,1497366528,187170816,3670016,3670016,3670016,1032192,1032192,1032192,3670016,1693941760,1.903614,1.903614,1.903614,0.535392,0.535392,0.535392,1.903614,878.636963,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,8,2048,7168,8,128,51,64,1,3,2.004416,4657294,1497366528,187170816,3670016,3670016,3670016,1032192,1032192,1032192,3670016,1693941760,1.830965,1.830965,1.830965,0.514959,0.514959,0.514959,1.830965,845.104893,0x658f5508f446abc6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,no_pf_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,none,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.693744,3918055,1761607680,220200960,3670016,117440512,117440512,0,0,0,0,2099249152,2.166807,69.337820,69.337820,0.000000,0.000000,0.000000,0.000000,1239.413525,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf128_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.681872,3897147,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,2.182102,69.827259,69.827259,0.000000,0.000000,0.000000,2.182102,1250.344352,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x2_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.682400,3914525,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,2.181417,69.805345,69.805345,0.000000,0.000000,0.000000,2.181417,1249.951963,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf128x2_current_lead1_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,2x128B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.683392,3904895,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,2.180131,69.764207,69.764207,0.000000,0.000000,0.000000,4.340798,1251.376005,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x4_current_lead1_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x64B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.705536,3961668,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,2.151826,68.858418,68.858418,0.000000,0.000000,0.000000,4.284438,1235.128667,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x4_current_wait0_lead1_async_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.722896,4018783,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,2.130144,68.164593,68.164593,0.000000,0.000000,0.000000,4.241268,1222.683374,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,no_pf_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,none,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.705616,3938039,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,0,2106589184,2.151725,68.855189,2.151725,0.000000,68.855189,2.151725,0.000000,1235.089954,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf128_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.737392,4003892,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,3670016,2110259200,2.112371,67.595865,2.112371,0.000000,67.595865,2.112371,2.112371,1214.613203,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x2_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.743360,4017237,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,3670016,2110259200,2.105139,67.364462,2.105139,0.000000,67.364462,2.105139,2.105139,1210.455183,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf128x2_current_lead1_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,2x128B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.751648,4043184,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,7307264,2113896448,2.095179,67.045728,2.095179,0.000000,67.045728,2.095179,4.171651,1206.804398,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x4_current_lead1_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.769984,4073791,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,7307264,2113896448,2.073474,66.351171,2.073474,0.000000,66.351171,2.073474,4.128435,1194.302570,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x4_current_wait0_lead1_async_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.823120,4260301,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,7307264,2113896448,2.013041,64.417324,2.013041,0.000000,64.417324,2.013041,4.008109,1159.493862,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf32x4_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.687840,3935525,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,2.174386,69.580359,69.580359,0.000000,0.000000,0.000000,2.174386,1245.923302,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf32x4_current_wait0_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.702528,3964505,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,2.155627,68.980077,68.980077,0.000000,0.000000,0.000000,2.155627,1235.174498,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf32x4_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.739344,4011614,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,3670016,2110259200,2.110000,67.520003,2.110000,0.000000,67.520003,2.110000,2.110000,1213.250052,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,1.815840,4239469,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,3670016,2110259200,2.021112,64.675584,2.021112,0.000000,64.675584,2.021112,2.021112,1162.139392,0xa92434b16c04c3ca
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,no_pf_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,none,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.885216,6592176,1761607680,220200960,3670016,117440512,117440512,0,0,0,0,2099249152,1.272007,40.704232,40.704232,0.000000,0.000000,0.000000,0.000000,727.588153,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf128_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.846992,6553103,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,1.289085,41.250735,41.250735,0.000000,0.000000,0.000000,1.289085,738.645966,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x2_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.856784,6565364,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,1.284667,41.109344,41.109344,0.000000,0.000000,0.000000,1.284667,736.114199,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf128x2_current_lead1_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,2x128B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.848320,6541530,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,1.288484,41.231502,41.231502,0.000000,0.000000,0.000000,2.565465,739.578562,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_lead1_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x64B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.852128,6582854,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,1.286764,41.176452,41.176452,0.000000,0.000000,0.000000,2.562039,738.591113,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_wait0_lead1_async_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.947648,6711003,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,1.245066,39.842108,39.842108,0.000000,0.000000,0.000000,2.479015,714.656696,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,no_pf_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,none,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.958048,6869501,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,0,2106589184,1.240689,39.702032,1.240689,0.000000,39.702032,1.240689,0.000000,712.155205,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf128_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.993792,6959301,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,3670016,2110259200,1.225875,39.228012,1.225875,0.000000,39.228012,1.225875,1.225875,704.878348,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x2_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,3.008688,6966418,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,3670016,2110259200,1.219806,39.033796,1.219806,0.000000,39.033796,1.219806,1.219806,701.388518,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf128x2_current_lead1_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,2x128B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,3.015376,6992445,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,7307264,2113896448,1.217101,38.947219,1.217101,0.000000,38.947219,1.217101,2.423334,701.039069,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_lead1_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,3.032672,7056328,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,7307264,2113896448,1.210159,38.725096,1.210159,0.000000,38.725096,1.210159,2.409514,697.040926,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_wait0_lead1_async_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,3.197264,7303723,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,7307264,2113896448,1.147861,36.731566,1.147861,0.000000,36.731566,1.147861,2.285474,661.157939,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.843376,6552330,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,1.290725,41.303196,41.303196,0.000000,0.000000,0.000000,1.290725,739.585347,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_wait0_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.924192,6653932,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,1.255053,40.161697,40.161697,0.000000,0.000000,0.000000,1.255053,719.145392,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.991664,6953481,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,3670016,2110259200,1.226747,39.255917,1.226747,0.000000,39.255917,1.226747,1.226747,705.379764,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,3.150352,7203237,1761607680,220200960,3670016,117440512,3670016,0,117440512,3670016,3670016,2110259200,1.164954,37.278536,1.164954,0.000000,37.278536,1.164954,1.164954,669.848702,0xa4bfb38d631f4540
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,none,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.358096,5502667,1761607680,220200960,3670016,117440512,117440512,0,0,0,0,2099249152,1.556347,49.803106,49.803106,0.000000,0.000000,0.000000,0.000000,890.230526,0x188d52124776a14a
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.347472,5490035,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,1.563391,50.028505,50.028505,0.000000,0.000000,0.000000,1.563391,895.822915,0x188d52124776a14a
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.357328,5514810,1761607680,220200960,3670016,117440512,117440512,0,0,0,3670016,2102919168,1.556854,49.819336,49.819336,0.000000,0.000000,0.000000,1.556854,892.077481,0x188d52124776a14a
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128x2_current_lead1_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,2x128B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.365616,5518412,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,1.551400,49.644789,49.644789,0.000000,0.000000,0.000000,3.088948,890.489556,0x188d52124776a14a
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x4_current_lead1_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,4x64B_current_lead1,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.372112,5530059,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,1.547151,49.508839,49.508839,0.000000,0.000000,0.000000,3.080489,888.050979,0x188d52124776a14a
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x4_current_wait0_lead1_async_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.399328,5594289,1761607680,220200960,3670016,117440512,117440512,0,0,0,7307264,2106556416,1.529602,48.947252,48.947252,0.000000,0.000000,0.000000,3.045546,877.977676,0x188d52124776a14a
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.113088,4888966,1761607680,220200960,3670016,3670016,3670016,1032192,4702208,4702208,0,1994883072,1.736802,1.736802,1.736802,0.488476,2.225278,2.225278,0.000000,944.060516,0x22c0eaac76452142
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.123824,4895844,1761607680,220200960,3670016,3670016,3670016,1032192,4702208,4702208,3670016,1998553088,1.728023,1.728023,1.728023,0.486006,2.214029,2.214029,1.728023,941.016287,0x22c0eaac76452142
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,8,2048,7168,8,384,60,64,1,2,2.102928,4847727,1761607680,220200960,3670016,3670016,3670016,1032192,4702208,4702208,3670016,1998553088,1.745193,1.745193,1.745193,0.490836,2.236029,2.236029,1.745193,950.366898,0x22c0eaac76452142
